"date","DAX","TA 35","FTSE","DFM","BIST"
2014-09-12,"9,651.13",NA,"6,806.96",NA,"77,820.83"
2014-09-15,"9,659.63","1,423.37","6,804.21","5,018.11","77,918.10"
2014-09-16,"9,632.93","1,431.64","6,792.24","4,984.92","78,634.55"
2014-09-17,"9,661.50","1,439.03","6,780.90","4,984.71","78,968.11"
2014-09-18,"9,798.13","1,446.96","6,819.29","5,097.82","77,496.43"
2014-09-19,"9,799.26",NA,"6,837.92",NA,"76,921.94"
2014-09-22,"9,749.54","1,452.19","6,773.63","5,094.82","76,869.89"
2014-09-23,"9,595.03","1,456.28","6,676.08","5,127.92","76,668.91"
2014-09-24,"9,661.97",NA,"6,706.27","5,065.02","75,193.02"
2014-09-25,"9,510.01",NA,"6,639.71","5,054.25","74,590.70"
2014-09-26,"9,490.55",NA,"6,649.39",NA,"74,632.42"
2014-09-29,"9,422.91","1,457.80","6,646.60","4,997.91","74,645.73"
2014-09-30,"9,474.30","1,458.99","6,622.72","5,042.92","74,937.81"
2014-10-01,"9,382.03","1,451.27","6,557.52","5,042.79","74,154.51"
2014-10-02,"9,195.68","1,451.33","6,446.39","4,958.18","73,857.96"
2014-10-06,"9,209.51","1,462.32","6,563.65",NA,NA
2014-10-07,"9,086.21","1,462.97","6,495.58","4,986.28",NA
2014-10-08,"8,995.33",NA,"6,482.24","4,899.62","72,943.50"
2014-10-09,"9,005.02",NA,"6,431.85","4,942.89","75,208.03"
2014-10-10,"8,788.81",NA,"6,339.97",NA,"73,494.06"
2014-10-13,"8,812.43","1,444.01","6,366.24","4,708.70","75,115.72"
2014-10-14,"8,825.21","1,433.24","6,392.68","4,571.90","74,686.61"
2014-10-15,"8,571.95",NA,"6,211.64","4,492.75","74,856.02"
2014-10-16,"8,582.90",NA,"6,195.91","4,270.43","74,575.85"
2014-10-17,"8,850.27",NA,"6,310.29",NA,"75,533.29"
2014-10-20,"8,717.76","1,435.19","6,267.07","4,377.41","76,331.44"
2014-10-21,"8,886.96","1,443.19","6,372.33","4,441.88","77,645.59"
2014-10-22,"8,940.14","1,443.53","6,399.73","4,545.91","78,080.78"
2014-10-23,"9,047.31","1,445.83","6,419.15","4,573.05","79,494.74"
2014-10-24,"8,987.80",NA,"6,388.73",NA,"79,417.13"
2014-10-27,"8,902.61","1,442.34","6,363.46","4,625.21","79,235.43"
2014-10-28,"9,068.19","1,443.52","6,402.17","4,626.05","79,589.07"
2014-10-29,"9,082.81","1,434.03","6,453.87","4,622.11",NA
2014-10-30,"9,114.84","1,424.37","6,463.55","4,545.39","79,898.62"
2014-10-31,"9,326.87",NA,"6,546.47",NA,"80,579.66"
2014-11-03,"9,251.70","1,440.75","6,487.97","4,577.39","80,027.88"
2014-11-04,"9,166.47","1,441.36","6,453.97","4,549.05","80,268.20"
2014-11-05,"9,315.48","1,450.95","6,539.14","4,400.80","78,956.09"
2014-11-06,"9,377.41","1,451.11","6,551.15","4,406.15","77,510.28"
2014-11-07,"9,291.83",NA,"6,567.24",NA,"77,957.75"
2014-11-10,"9,351.87","1,451.58","6,611.25","4,578.99","77,743.39"
2014-11-11,"9,369.03","1,444.68","6,627.40","4,588.08","78,403.38"
2014-11-12,"9,210.96","1,444.95","6,611.04","4,578.43","80,394.94"
2014-11-13,"9,248.51","1,445.78","6,635.45","4,657.29","80,876.10"
2014-11-14,"9,252.94",NA,"6,654.37",NA,"81,211.55"
2014-11-17,"9,306.35","1,447.35","6,671.97","4,527.22","80,499.83"
2014-11-18,"9,456.53","1,450.43","6,709.13","4,591.91","81,329.86"
2014-11-19,"9,472.80","1,451.74","6,696.60","4,551.49","81,461.62"
2014-11-20,"9,483.97","1,453.26","6,678.90","4,563.39","82,511.89"
2014-11-21,"9,732.55",NA,"6,750.76",NA,"83,281.80"
2014-11-24,"9,785.54","1,444.44","6,729.79","4,625.76","83,251.96"
2014-11-25,"9,861.21","1,446.89","6,731.14","4,557.69","83,530.54"
2014-11-26,"9,915.56","1,470.36","6,729.17","4,443.34","84,243.31"
2014-11-27,"9,974.87","1,477.59","6,723.42","4,494.37","84,688.52"
2014-11-28,"9,980.85",NA,"6,722.62",NA,"86,168.66"
2014-12-01,"9,963.51","1,475.03","6,656.37","4,186.11","86,147.32"
2014-12-02,"9,934.08","1,474.73","6,742.10",NA,"84,915.15"
2014-12-03,"9,971.79","1,478.84","6,716.63",NA,"84,915.14"
2014-12-04,"9,851.35","1,485.23","6,679.37","4,171.15","86,234.10"
2014-12-05,"10,087.12",NA,"6,742.84",NA,"85,239.92"
2014-12-08,"10,014.99","1,492.01","6,672.15","4,030.79","84,818.68"
2014-12-09,"9,793.71","1,479.06","6,529.47","3,888.79","83,527.29"
2014-12-10,"9,799.73","1,481.05","6,500.04","3,882.90","84,126.33"
2014-12-11,"9,862.53","1,487.81","6,461.70","3,594.95","84,718.23"
2014-12-12,"9,594.73",NA,"6,300.63",NA,"83,226.38"
2014-12-15,"9,334.01","1,478.39","6,182.72","3,325.49","82,804.43"
2014-12-16,"9,563.89","1,463.51","6,331.83","3,083.69","79,191.19"
2014-12-17,"9,544.43","1,468.20","6,336.48","3,033.00","80,820.72"
2014-12-18,"9,811.06","1,481.88","6,466.00","3,426.70","83,226.20"
2014-12-19,"9,786.96",NA,"6,545.27",NA,"83,573.55"
2014-12-22,"9,865.76","1,481.14","6,576.74","3,851.87","85,143.76"
2014-12-23,"9,922.11","1,467.76","6,598.18","3,719.44","84,487.99"
2014-12-29,"9,927.13","1,456.83","6,633.51","3,938.64","84,101.75"
2014-12-30,"9,805.55","1,452.42","6,547.00","3,725.79","84,537.10"
2015-01-02,"9,764.73",NA,"6,547.80",NA,"85,458.92"
2015-01-05,"9,473.16","1,457.47","6,417.16","3,565.56","86,462.57"
2015-01-06,"9,469.66","1,458.66","6,366.51","3,450.00","86,909.58"
2015-01-07,"9,518.18","1,462.16","6,419.83","3,600.33","86,776.58"
2015-01-08,"9,837.61","1,469.58","6,569.96","3,674.29","87,689.64"
2015-01-09,"9,648.50",NA,"6,501.14",NA,"87,648.35"
2015-01-12,"9,781.90","1,463.03","6,501.42","3,749.37","87,864.74"
2015-01-13,"9,941.00","1,474.83","6,542.20","3,814.54","88,313.50"
2015-01-14,"9,817.08","1,465.44","6,388.46","3,814.05","87,563.47"
2015-01-15,"10,032.61","1,463.33","6,498.78","3,842.60","87,742.82"
2015-01-16,"10,167.77",NA,"6,550.27",NA,"87,416.40"
2015-01-19,"10,242.35","1,458.75","6,585.53","3,893.50","88,006.48"
2015-01-20,"10,257.13","1,459.74","6,620.10","3,877.77","89,200.45"
2015-01-21,"10,299.23","1,458.76","6,728.04","3,849.92","90,312.80"
2015-01-22,"10,435.62","1,455.66","6,796.63","3,882.93","90,902.78"
2015-01-23,"10,649.58",NA,"6,832.83",NA,"90,736.05"
2015-01-26,"10,798.33","1,460.44","6,852.40","3,723.21","91,412.94"
2015-01-27,"10,628.58","1,455.25","6,811.61","3,720.39","91,150.05"
2015-01-28,"10,710.97","1,453.17","6,825.94","3,736.30","90,341.63"
2015-01-29,"10,737.87","1,447.85","6,810.60","3,674.40","88,557.78"
2015-01-30,"10,694.32",NA,"6,749.40",NA,"88,945.82"
2015-02-02,"10,828.01","1,446.41","6,782.55","3,799.18","89,712.79"
2015-02-03,"10,890.95","1,455.27","6,871.80","3,893.65","87,508.52"
2015-02-04,"10,911.32","1,457.18","6,860.02","3,849.44","85,910.14"
2015-02-05,"10,905.41","1,461.33","6,865.93","3,886.53","85,789.31"
2015-02-06,"10,846.39",NA,"6,853.44",NA,"84,987.42"
2015-02-09,"10,663.51","1,458.10","6,837.15","3,941.39","84,574.27"
2015-02-10,"10,753.83","1,462.15","6,829.12","3,931.16","83,116.43"
2015-02-11,"10,752.11","1,457.47","6,818.17","3,906.60","83,429.49"
2015-02-12,"10,919.65","1,452.46","6,828.11","3,903.38","86,082.55"
2015-02-13,"10,963.40",NA,"6,873.52",NA,"85,809.25"
2015-02-16,"10,923.23","1,472.98","6,857.05","3,834.56","86,040.54"
2015-02-17,"10,895.62","1,474.95","6,898.13","3,869.97","84,424.89"
2015-02-18,"10,961.00","1,483.67","6,898.08","3,857.53","85,441.66"
2015-02-19,"11,001.94","1,485.78","6,888.90","3,857.66","86,414.28"
2015-02-20,"11,050.64",NA,"6,915.20",NA,"85,488.89"
2015-02-23,"11,130.92","1,503.34","6,912.16","3,832.19","86,288.25"
2015-02-24,"11,205.74","1,501.15","6,949.63","3,838.69","86,691.24"
2015-02-25,"11,210.27","1,508.50","6,935.38","3,870.15","86,733.45"
2015-02-26,"11,327.19","1,517.94","6,949.73","3,864.67","85,915.36"
2015-02-27,"11,401.66",NA,"6,946.66",NA,"84,147.51"
2015-03-02,"11,410.36","1,535.60","6,940.64","3,788.87","83,946.92"
2015-03-03,"11,280.36","1,526.59","6,889.13","3,757.50","84,303.92"
2015-03-04,"11,390.38","1,529.78","6,919.24","3,747.38","82,067.23"
2015-03-05,"11,504.01",NA,"6,961.14","3,747.54","80,779.58"
2015-03-06,"11,550.97",NA,"6,911.80",NA,"80,310.16"
2015-03-09,"11,582.11","1,550.33","6,876.47","3,751.76","80,645.43"
2015-03-10,"11,500.38","1,546.27","6,702.84","3,752.52","77,977.48"
2015-03-11,"11,805.99","1,561.81","6,721.51","3,696.77","78,276.98"
2015-03-12,"11,799.39","1,565.75","6,761.07","3,707.77","78,293.17"
2015-03-13,"11,901.61",NA,"6,740.58",NA,"76,642.13"
2015-03-16,"12,167.72","1,563.20","6,804.08","3,519.55","78,195.71"
2015-03-17,"11,980.85",NA,"6,837.61","3,534.29","80,030.65"
2015-03-18,"11,922.77","1,578.90","6,945.20","3,408.18","79,942.27"
2015-03-19,"11,899.40","1,601.20","6,962.32","3,473.42","81,922.02"
2015-03-20,"12,039.37",NA,"7,022.51",NA,"82,506.35"
2015-03-23,"11,895.84","1,620.35","7,037.67","3,501.33","83,741.99"
2015-03-24,"12,005.69","1,608.61","7,019.68","3,512.87","82,032.59"
2015-03-25,"11,865.32","1,611.44","6,990.97","3,434.65","82,649.20"
2015-03-26,"11,843.68","1,594.18","6,895.33","3,407.25","81,482.40"
2015-03-27,"11,868.33",NA,"6,855.02",NA,"80,894.15"
2015-03-30,"12,086.01","1,619.94","6,891.43","3,444.65","82,184.02"
2015-03-31,"11,966.17","1,625.77","6,773.04","3,514.40","80,846.03"
2015-04-01,"12,001.38","1,630.83","6,809.50","3,531.78","81,208.54"
2015-04-02,"11,967.39","1,640.87","6,833.46","3,614.70","81,676.43"
2015-04-07,"12,123.52","1,660.75","6,961.77","3,777.45","82,465.89"
2015-04-08,"12,035.86","1,650.84","6,937.41","3,761.19","82,799.38"
2015-04-09,"12,166.44",NA,"7,015.36","3,754.10","83,513.62"
2015-04-10,"12,374.73",NA,"7,089.77",NA,"82,645.75"
2015-04-13,"12,338.73","1,689.34","7,064.30","3,775.38","81,937.59"
2015-04-14,"12,227.60","1,678.82","7,075.26","3,825.45","82,319.71"
2015-04-15,"12,231.34","1,686.60","7,096.78","3,941.77","81,357.53"
2015-04-16,"11,998.86","1,686.31","7,060.45","4,079.91","82,436.68"
2015-04-17,"11,688.70",NA,"6,994.63",NA,"82,417.73"
2015-04-20,"11,891.91","1,679.46","7,052.13","4,095.04","82,302.56"
2015-04-21,"11,939.58","1,683.35","7,062.93","4,122.95","84,277.65"
2015-04-22,"11,867.37",NA,"7,028.24","4,133.14","83,780.35"
2015-04-23,"11,723.58",NA,"7,053.67","4,088.09",NA
2015-04-24,"11,810.85",NA,"7,070.70",NA,"85,551.31"
2015-04-27,"12,039.16","1,684.46","7,103.98","4,151.93","86,401.85"
2015-04-28,"11,811.66","1,659.99","7,030.53","4,182.04","86,209.46"
2015-04-29,"11,432.72","1,648.56","6,946.28","4,215.21","85,978.44"
2015-04-30,"11,454.38","1,644.85","6,960.63","4,229.04","83,947.04"
2015-05-04,"11,619.85","1,643.91",NA,"4,084.35","84,018.92"
2015-05-05,"11,327.68","1,630.75","6,927.58","4,069.27","83,380.67"
2015-05-06,"11,350.15","1,622.31","6,933.74","4,114.73","82,441.37"
2015-05-07,"11,407.97","1,632.78","6,886.95","4,103.49","82,570.23"
2015-05-08,"11,709.73",NA,"7,046.82",NA,"84,059.89"
2015-05-11,"11,673.35","1,649.31","7,029.85","4,071.58","84,752.83"
2015-05-12,"11,472.41","1,638.83","6,933.80","4,056.32","85,363.47"
2015-05-13,"11,351.46","1,659.22","6,949.63","4,067.42","86,417.48"
2015-05-14,"11,559.82","1,658.69","6,973.04","4,072.68","87,243.66"
2015-05-15,"11,447.03",NA,"6,960.49",NA,"87,604.89"
2015-05-18,"11,594.28","1,683.05","6,968.87","4,072.28","88,651.88"
2015-05-19,"11,853.33","1,708.43","6,995.10","4,127.34",NA
2015-05-20,"11,848.47","1,705.94","7,007.26","4,108.74","87,791.06"
2015-05-21,"11,864.59","1,715.58","7,013.47","4,118.60","86,565.03"
2015-05-22,"11,815.01",NA,"7,031.72",NA,"85,803.92"
2015-05-25,"11,815.01","1,707.74",NA,"4,067.67","84,567.03"
2015-05-26,"11,625.13","1,690.72","6,948.99","4,059.52","83,649.42"
2015-05-27,"11,771.13","1,686.78","7,033.33","3,992.49","84,292.05"
2015-05-28,"11,677.57","1,677.03","7,040.92","4,000.50","83,569.62"
2015-05-29,"11,413.82",NA,"6,984.43",NA,"82,981.15"
2015-06-01,"11,436.05","1,694.25","6,953.58","3,941.78","80,429.08"
2015-06-02,"11,328.80","1,693.00","6,928.27","3,990.46","81,420.24"
2015-06-03,"11,419.62","1,704.92","6,950.46","4,029.20","83,393.57"
2015-06-04,"11,340.60","1,696.74","6,859.24","4,032.24","82,499.02"
2015-06-05,"11,197.15",NA,"6,804.60",NA,"81,943.42"
2015-06-08,"11,064.92","1,707.38","6,790.04","4,016.04","77,805.41"
2015-06-09,"11,001.29","1,691.56","6,753.80","4,113.93","78,146.25"
2015-06-10,"11,265.39","1,686.02","6,830.27","4,187.25","79,747.89"
2015-06-11,"11,332.78","1,697.13","6,846.74","4,072.83","80,845.24"
2015-06-12,"11,196.49",NA,"6,784.92",NA,"80,532.51"
2015-06-15,"10,984.97","1,674.05","6,710.52","4,117.57","78,951.38"
2015-06-16,"11,044.01","1,688.05","6,710.10","4,079.05","80,183.75"
2015-06-17,"10,978.01","1,688.12","6,680.55","4,087.99","80,713.26"
2015-06-18,"11,100.30","1,684.90","6,707.88","4,063.88","81,932.45"
2015-06-19,"11,040.10",NA,"6,710.45",NA,"82,454.38"
2015-06-22,"11,460.50","1,697.13","6,825.67","4,135.37","83,426.18"
2015-06-23,"11,542.54","1,689.19","6,834.87","4,144.81","83,068.46"
2015-06-24,"11,471.26","1,682.32","6,844.80","4,164.48","84,140.65"
2015-06-25,"11,473.13","1,671.33","6,807.82","4,146.73","83,277.09"
2015-06-26,"11,492.43",NA,"6,753.70",NA,"83,546.06"
2015-06-29,"11,083.20","1,641.43","6,620.48","4,042.03","81,756.19"
2015-06-30,"10,944.97","1,648.80","6,520.98","4,086.83","82,249.53"
2015-07-01,"11,180.50","1,673.69","6,608.59","4,092.30","81,681.71"
2015-07-02,"11,099.35","1,663.90","6,630.47","4,088.82","81,879.96"
2015-07-03,"11,058.39",NA,"6,585.78",NA,"81,216.98"
2015-07-06,"10,890.63","1,658.64","6,535.68","4,055.82","82,365.85"
2015-07-07,"10,676.78","1,655.69","6,432.21","4,041.39","81,572.27"
2015-07-08,"10,747.30","1,641.05","6,490.70","3,986.60","80,386.59"
2015-07-09,"10,996.41","1,658.06","6,581.63","4,017.30","82,286.34"
2015-07-10,"11,315.63",NA,"6,673.38",NA,"82,791.85"
2015-07-13,"11,484.38","1,680.99","6,737.95","4,052.97","83,388.32"
2015-07-14,"11,516.90","1,681.41","6,753.75","4,052.57","83,041.13"
2015-07-15,"11,539.66","1,685.41","6,753.75","4,101.90","82,727.86"
2015-07-16,"11,716.76","1,694.07","6,796.45",NA,"82,789.78"
2015-07-17,"11,673.42",NA,"6,775.08",NA,NA
2015-07-20,"11,735.72","1,712.37","6,788.69","4,184.05","81,319.97"
2015-07-21,"11,604.80","1,710.90","6,769.07","4,182.05","81,583.62"
2015-07-22,"11,520.67","1,701.19","6,667.34","4,203.09","81,222.38"
2015-07-23,"11,512.11","1,702.05","6,655.01","4,201.20","78,336.57"
2015-07-24,"11,347.45",NA,"6,579.81",NA,"78,712.07"
2015-07-27,"11,056.40","1,697.92","6,505.13","4,145.68","77,351.98"
2015-07-28,"11,173.91","1,710.32","6,555.28","4,110.00","78,024.02"
2015-07-29,"11,211.85","1,717.72","6,631.00","4,131.80","78,079.76"
2015-07-30,"11,257.15","1,712.61","6,668.87","4,143.21","78,271.49"
2015-07-31,"11,308.99",NA,"6,696.28",NA,"79,909.68"
2015-08-03,"11,443.72","1,718.07","6,688.62","4,120.05","78,164.09"
2015-08-04,"11,456.07","1,711.92","6,686.57","4,096.63","78,234.86"
2015-08-05,"11,636.30","1,723.56","6,752.41","4,164.69","78,134.32"
2015-08-06,"11,585.10","1,716.65","6,747.09","4,123.34","78,803.08"
2015-08-07,"11,490.83",NA,"6,718.49",NA,"78,427.06"
2015-08-10,"11,604.78","1,722.80","6,736.22","4,068.46","77,495.29"
2015-08-11,"11,293.65","1,711.90","6,664.54","4,072.82","79,719.99"
2015-08-12,"10,924.61","1,700.38","6,571.19","4,022.12","78,174.81"
2015-08-13,"11,014.63","1,711.66","6,568.33","3,985.40","77,085.50"
2015-08-14,"10,985.14",NA,"6,550.74",NA,"77,308.95"
2015-08-17,"10,940.33","1,717.00","6,550.30","3,926.86","76,922.44"
2015-08-18,"10,915.92","1,720.28","6,526.29","3,827.59","75,960.11"
2015-08-19,"10,682.15","1,708.71","6,403.45","3,833.30","75,299.59"
2015-08-20,"10,432.19","1,695.11","6,367.89","3,709.84","74,681.84"
2015-08-21,"10,124.52",NA,"6,187.65",NA,"73,797.77"
2015-08-24,"9,648.43","1,568.68","5,898.87","3,401.62","71,341.95"
2015-08-25,"10,128.12","1,609.16","6,081.34","3,558.37","73,509.71"
2015-08-26,"9,997.43","1,591.19","5,979.20","3,507.27","73,615.91"
2015-08-27,"10,315.62","1,596.56","6,192.03","3,648.45","74,813.48"
2015-08-28,"10,298.53",NA,"6,247.94",NA,"74,641.60"
2015-08-31,"10,259.46","1,578.48",NA,"3,662.56","75,210.37"
2015-09-01,"10,015.57","1,563.06","6,058.54","3,584.59","73,569.66"
2015-09-02,"10,048.05","1,592.33","6,083.31","3,513.95","73,656.12"
2015-09-03,"10,317.84","1,606.26","6,194.10","3,570.37","74,004.13"
2015-09-04,"10,038.04",NA,"6,042.92",NA,"72,950.11"
2015-09-07,"10,108.61","1,602.53","6,074.52","3,558.82","71,865.82"
2015-09-08,"10,271.36","1,608.04","6,146.10","3,575.39","72,051.79"
2015-09-09,"10,303.12","1,598.16","6,229.01","3,626.00","72,003.34"
2015-09-10,"10,210.44","1,593.67","6,155.81","3,621.25","71,846.52"
2015-09-11,"10,123.56",NA,"6,117.76",NA,"71,350.87"
2015-09-14,"10,131.74",NA,"6,084.59","3,511.28","71,299.43"
2015-09-15,"10,188.13",NA,"6,137.60","3,533.95","73,173.35"
2015-09-16,"10,227.21","1,595.26","6,229.21","3,597.11","74,149.46"
2015-09-17,"10,229.58","1,594.83","6,186.99","3,625.16","74,980.56"
2015-09-18,"9,916.16",NA,"6,104.11",NA,"75,099.03"
2015-09-21,"9,948.51","1,579.34","6,108.71","3,661.29","75,860.70"
2015-09-22,"9,570.66",NA,"5,935.84","3,632.66","74,993.71"
2015-09-23,"9,612.62",NA,"6,032.24",NA,"74,610.20"
2015-09-24,"9,427.64","1,524.08","5,961.49",NA,NA
2015-09-25,"9,688.53",NA,"6,109.01",NA,NA
2015-09-28,"9,483.55",NA,"5,958.86","3,582.38","73,314.99"
2015-09-29,"9,450.40","1,490.08","5,909.24","3,554.43","74,257.65"
2015-09-30,"9,660.44","1,490.98","6,061.61","3,593.28","74,205.47"
2015-10-01,"9,509.25","1,488.54","6,072.47","3,619.44","74,530.96"
2015-10-02,"9,553.07",NA,"6,129.98",NA,"74,396.65"
2015-10-05,"9,814.79",NA,"6,298.92","3,658.86","76,902.54"
2015-10-06,"9,902.83","1,513.47","6,326.16","3,659.67","77,258.59"
2015-10-07,"9,970.40","1,534.86","6,336.35","3,711.74","78,698.17"
2015-10-08,"9,993.07","1,519.72","6,374.82","3,706.48","78,661.03"
2015-10-09,"10,096.60",NA,"6,416.16",NA,"79,214.93"
2015-10-12,"10,119.83","1,514.35","6,371.18","3,722.59","79,300.09"
2015-10-13,"10,032.82","1,497.20","6,342.28","3,712.09","78,358.61"
2015-10-14,"9,915.85","1,510.37","6,269.61","3,697.68","79,380.24"
2015-10-15,"10,064.80","1,527.07","6,338.67",NA,"79,263.26"
2015-10-16,"10,104.43",NA,"6,378.04",NA,"78,483.55"
2015-10-19,"10,164.31","1,539.08","6,352.33","3,704.33","79,734.54"
2015-10-20,"10,147.68","1,540.80","6,345.13","3,682.52","80,496.48"
2015-10-21,"10,238.10","1,547.47","6,348.42","3,625.44","79,765.28"
2015-10-22,"10,491.97","1,545.29","6,376.28","3,588.49","80,255.91"
2015-10-23,"10,794.54",NA,"6,444.08",NA,"80,124.84"
2015-10-26,"10,801.34","1,575.17","6,417.02","3,553.03","79,262.26"
2015-10-27,"10,692.19","1,564.49","6,365.27","3,518.16","78,662.51"
2015-10-28,"10,831.96","1,566.15","6,437.80","3,486.80","78,536.29"
2015-10-29,"10,800.84","1,573.54","6,395.80","3,503.75",NA
2015-10-30,"10,850.14",NA,"6,361.09",NA,"79,409.00"
2015-11-02,"10,950.67","1,577.82","6,361.80","3,494.65","83,693.61"
2015-11-03,"10,951.15","1,582.72","6,383.61","3,521.90","82,913.85"
2015-11-04,"10,845.24","1,583.00","6,412.88","3,426.74","83,684.07"
2015-11-05,"10,887.74","1,581.79","6,364.90","3,450.89","82,955.67"
2015-11-06,"10,988.03",NA,"6,353.83",NA,"81,930.21"
2015-11-09,"10,815.45","1,562.15","6,295.16","3,380.24","82,050.14"
2015-11-10,"10,832.52","1,564.71","6,275.28","3,300.19","81,174.10"
2015-11-11,"10,907.87","1,574.12","6,297.20","3,315.84","81,717.99"
2015-11-12,"10,782.63","1,557.49","6,178.68","3,265.28","82,143.43"
2015-11-13,"10,708.40",NA,"6,118.28",NA,"81,878.75"
2015-11-16,"10,713.23","1,545.42","6,146.38","3,174.27","81,046.42"
2015-11-17,"10,971.04","1,558.50","6,268.76","3,189.73","81,152.85"
2015-11-18,"10,959.95","1,569.26","6,278.97","3,180.77","80,514.17"
2015-11-19,"11,085.44","1,573.66","6,329.93","3,273.30","80,441.20"
2015-11-20,"11,119.83",NA,"6,334.63",NA,"80,681.67"
2015-11-23,"11,092.31","1,573.68","6,305.49","3,255.14","79,744.79"
2015-11-24,"10,933.99","1,562.28","6,277.23","3,209.21","76,242.98"
2015-11-25,"11,169.54","1,560.23","6,337.64","3,214.52","76,836.52"
2015-11-26,"11,320.77","1,561.49","6,393.13","3,204.11","74,997.64"
2015-11-27,"11,293.76",NA,"6,375.15",NA,"75,638.43"
2015-11-30,"11,382.23","1,560.50","6,356.09","3,204.28","75,232.79"
2015-12-01,"11,261.24","1,572.90","6,395.65",NA,"76,785.45"
2015-12-02,"11,190.02","1,575.40","6,420.93",NA,"76,394.96"
2015-12-03,"10,789.24","1,561.17","6,275.00",NA,"75,452.84"
2015-12-04,"10,752.10",NA,"6,238.29",NA,"74,265.30"
2015-12-07,"10,886.09","1,555.73","6,223.52","3,104.17","73,908.89"
2015-12-08,"10,673.60","1,542.38","6,135.22","3,010.64","73,100.86"
2015-12-09,"10,592.49","1,544.41","6,126.68","3,000.95","74,583.74"
2015-12-10,"10,598.93","1,533.22","6,088.05","2,944.67","72,354.16"
2015-12-11,"10,340.06",NA,"5,952.78",NA,"70,280.34"
2015-12-14,"10,139.34","1,487.36","5,874.06","2,916.00","69,308.74"
2015-12-15,"10,450.38","1,509.86","6,017.79","2,919.64","72,156.79"
2015-12-16,"10,469.26","1,501.65","6,061.19","2,985.85","72,831.78"
2015-12-17,"10,738.12","1,519.08","6,102.54","3,073.07","73,711.88"
2015-12-18,"10,608.19",NA,"6,052.42",NA,"72,460.35"
2015-12-21,"10,497.77","1,498.94","6,034.84","3,101.19","73,328.16"
2015-12-22,"10,488.75","1,488.48","6,083.10","3,147.08","73,102.10"
2015-12-23,"10,727.64","1,498.00","6,240.98","3,137.32","74,044.89"
2015-12-28,"10,653.91","1,524.67",NA,"3,119.40","74,243.17"
2015-12-29,"10,860.14","1,534.59","6,314.57","3,134.82","73,912.61"
2015-12-30,"10,743.01","1,527.96","6,274.05","3,150.25","73,200.69"
2016-01-04,"10,283.44","1,524.10","6,093.43","3,084.43","70,518.35"
2016-01-05,"10,310.10","1,531.42","6,137.24","3,078.73","70,688.10"
2016-01-06,"10,214.02","1,523.41","6,073.38","3,071.62","71,197.94"
2016-01-07,"9,979.85","1,493.97","5,954.08","2,966.43","71,495.93"
2016-01-08,"9,849.34",NA,"5,912.44",NA,"70,613.20"
2016-01-11,"9,825.07","1,492.80","5,871.83","2,942.24","71,048.98"
2016-01-12,"9,985.43","1,502.60","5,929.24","2,920.83","71,740.41"
2016-01-13,"9,960.96","1,497.78","5,960.97","2,921.70","72,508.72"
2016-01-14,"9,794.20","1,454.40","5,918.23","2,815.45","71,940.56"
2016-01-15,"9,545.27",NA,"5,804.10",NA,"71,062.00"
2016-01-18,"9,521.85","1,456.30","5,779.92","2,677.50","71,039.68"
2016-01-19,"9,664.21","1,464.16","5,876.80","2,765.97","71,073.16"
2016-01-20,"9,391.64","1,433.58","5,673.58","2,638.76","69,603.95"
2016-01-21,"9,574.16","1,439.99","5,773.79","2,621.96","68,567.89"
2016-01-22,"9,764.88",NA,"5,900.01",NA,"70,243.91"
2016-01-25,"9,736.15","1,452.93","5,877.00","2,703.90","70,539.01"
2016-01-26,"9,822.75","1,455.80","5,911.46","2,698.43","71,808.91"
2016-01-27,"9,880.82","1,447.85","5,990.37","2,753.07","72,052.86"
2016-01-28,"9,639.59","1,452.17","5,931.78","2,857.24","72,427.41"
2016-01-29,"9,798.11",NA,"6,083.79",NA,"73,481.09"
2016-02-01,"9,757.88","1,470.56","6,060.10","2,980.04","73,447.67"
2016-02-02,"9,581.04","1,457.40","5,922.01","2,970.36","72,506.16"
2016-02-03,"9,434.82","1,448.10","5,837.14","2,975.55","73,267.44"
2016-02-04,"9,393.36","1,454.56","5,898.76","3,058.42","74,505.36"
2016-02-05,"9,286.23",NA,"5,848.06",NA,"74,203.54"
2016-02-08,"8,979.36","1,420.83","5,689.36","3,094.78","72,005.24"
2016-02-09,"8,879.40","1,417.90","5,632.19","3,064.71","71,415.16"
2016-02-10,"9,017.29","1,422.49","5,672.30","3,060.00","71,614.22"
2016-02-11,"8,752.87","1,383.34","5,536.97","2,981.48","70,941.65"
2016-02-12,"8,967.51",NA,"5,707.60",NA,"70,937.40"
2016-02-15,"9,206.84","1,407.27","5,824.28","3,003.95","71,008.09"
2016-02-16,"9,135.11","1,405.61","5,862.17","3,064.84","70,949.22"
2016-02-17,"9,377.21","1,429.96","6,030.32","3,057.21","72,805.12"
2016-02-18,"9,463.64","1,418.22","5,971.95","3,092.89","73,446.47"
2016-02-19,"9,388.05",NA,"5,950.23",NA,"73,015.42"
2016-02-22,"9,573.59","1,436.32","6,037.73","3,170.27","74,893.90"
2016-02-23,"9,416.77","1,430.23","5,962.31","3,191.81","75,499.76"
2016-02-24,"9,167.80","1,420.76","5,867.18","3,137.34","74,067.21"
2016-02-25,"9,331.48","1,427.09","6,012.81","3,124.07","75,201.89"
2016-02-26,"9,513.30",NA,"6,096.01",NA,"74,929.02"
