"date","DAX","TA.35","FTSE","DFM","BIST"
2015-08-20,10432.19,1695.11,6367.89,3709.84,74681.84
2015-08-21,10124.52,1631.895,6187.65,3555.73,73797.77
2015-08-24,9648.43,1568.68,5898.87,3401.62,71341.95
2015-08-25,10128.12,1609.16,6081.34,3558.37,73509.71
2015-08-26,9997.43,1591.19,5979.2,3507.27,73615.91
2015-08-27,10315.62,1596.56,6192.03,3648.45,74813.48
2015-08-28,10298.53,1587.52,6247.94,3655.505,74641.6
2015-08-31,10259.46,1578.48,6153.24,3662.56,75210.37
2015-09-01,10015.57,1563.06,6058.54,3584.59,73569.66
2015-09-02,10048.05,1592.33,6083.31,3513.95,73656.12
2015-09-03,10317.84,1606.26,6194.1,3570.37,74004.13
2015-09-04,10038.04,1604.395,6042.92,3564.595,72950.11
2015-09-07,10108.61,1602.53,6074.52,3558.82,71865.82
2015-09-08,10271.36,1608.04,6146.1,3575.39,72051.79
2015-09-09,10303.12,1598.16,6229.01,3626,72003.34
2015-09-10,10210.44,1593.67,6155.81,3621.25,71846.52
2015-09-11,10123.56,1594.0675,6117.76,3566.265,71350.87
2015-09-14,10131.74,1594.465,6084.59,3511.28,71299.43
2015-09-15,10188.13,1594.8625,6137.6,3533.95,73173.35
2015-09-16,10227.21,1595.26,6229.21,3597.11,74149.46
2015-09-17,10229.58,1594.83,6186.99,3625.16,74980.56
2015-09-18,9916.16,1587.085,6104.11,3643.225,75099.03
2015-09-21,9948.51,1579.34,6108.71,3661.29,75860.7
2015-09-22,9570.66,1560.92,5935.84,3632.66,74993.71
2015-09-23,9612.62,1542.5,6032.24,3620.09,74610.2
2015-09-24,9427.64,1524.08,5961.49,3607.52,74178.4633333333
2015-09-25,9688.53,1512.74666666667,6109.01,3594.95,73746.7266666667
2015-09-28,9483.55,1501.41333333333,5958.86,3582.38,73314.99
2015-09-29,9450.4,1490.08,5909.24,3554.43,74257.65
2015-09-30,9660.44,1490.98,6061.61,3593.28,74205.47
2015-10-01,9509.25,1488.54,6072.47,3619.44,74530.96
2015-10-02,9553.07,1496.85,6129.98,3639.15,74396.65
2015-10-05,9814.79,1505.16,6298.92,3658.86,76902.54
2015-10-06,9902.83,1513.47,6326.16,3659.67,77258.59
2015-10-07,9970.4,1534.86,6336.35,3711.74,78698.17
2015-10-08,9993.07,1519.72,6374.82,3706.48,78661.03
2015-10-09,10096.6,1517.035,6416.16,3714.535,79214.93
2015-10-12,10119.83,1514.35,6371.18,3722.59,79300.09
2015-10-13,10032.82,1497.2,6342.28,3712.09,78358.61
2015-10-14,9915.85,1510.37,6269.61,3697.68,79380.24
2015-10-15,10064.8,1527.07,6338.67,3699.89666666667,79263.26
2015-10-16,10104.43,1533.075,6378.04,3702.11333333333,78483.55
2015-10-19,10164.31,1539.08,6352.33,3704.33,79734.54
2015-10-20,10147.68,1540.8,6345.13,3682.52,80496.48
2015-10-21,10238.1,1547.47,6348.42,3625.44,79765.28
2015-10-22,10491.97,1545.29,6376.28,3588.49,80255.91
2015-10-23,10794.54,1560.23,6444.08,3570.76,80124.84
2015-10-26,10801.34,1575.17,6417.02,3553.03,79262.26
2015-10-27,10692.19,1564.49,6365.27,3518.16,78662.51
2015-10-28,10831.96,1566.15,6437.8,3486.8,78536.29
2015-10-29,10800.84,1573.54,6395.8,3503.75,78972.645
2015-10-30,10850.14,1575.68,6361.09,3499.2,79409
2015-11-02,10950.67,1577.82,6361.8,3494.65,83693.61
2015-11-03,10951.15,1582.72,6383.61,3521.9,82913.85
2015-11-04,10845.24,1583,6412.88,3426.74,83684.07
2015-11-05,10887.74,1581.79,6364.9,3450.89,82955.67
2015-11-06,10988.03,1571.97,6353.83,3415.565,81930.21
2015-11-09,10815.45,1562.15,6295.16,3380.24,82050.14
2015-11-10,10832.52,1564.71,6275.28,3300.19,81174.1
2015-11-11,10907.87,1574.12,6297.2,3315.84,81717.99
2015-11-12,10782.63,1557.49,6178.68,3265.28,82143.43
2015-11-13,10708.4,1551.455,6118.28,3219.775,81878.75
2015-11-16,10713.23,1545.42,6146.38,3174.27,81046.42
2015-11-17,10971.04,1558.5,6268.76,3189.73,81152.85
2015-11-18,10959.95,1569.26,6278.97,3180.77,80514.17
2015-11-19,11085.44,1573.66,6329.93,3273.3,80441.2
2015-11-20,11119.83,1573.67,6334.63,3264.22,80681.67
2015-11-23,11092.31,1573.68,6305.49,3255.14,79744.79
2015-11-24,10933.99,1562.28,6277.23,3209.21,76242.98
2015-11-25,11169.54,1560.23,6337.64,3214.52,76836.52
2015-11-26,11320.77,1561.49,6393.13,3204.11,74997.64
2015-11-27,11293.76,1560.995,6375.15,3204.195,75638.43
2015-11-30,11382.23,1560.5,6356.09,3204.28,75232.79
2015-12-01,11261.24,1572.9,6395.65,3184.258,76785.45
2015-12-02,11190.02,1575.4,6420.93,3164.236,76394.96
2015-12-03,10789.24,1561.17,6275,3144.214,75452.84
2015-12-04,10752.1,1558.45,6238.29,3124.192,74265.3
2015-12-07,10886.09,1555.73,6223.52,3104.17,73908.89
2015-12-08,10673.6,1542.38,6135.22,3010.64,73100.86
2015-12-09,10592.49,1544.41,6126.68,3000.95,74583.74
2015-12-10,10598.93,1533.22,6088.05,2944.67,72354.16
2015-12-11,10340.06,1510.29,5952.78,2930.335,70280.34
2015-12-14,10139.34,1487.36,5874.06,2916,69308.74
2015-12-15,10450.38,1509.86,6017.79,2919.64,72156.79
2015-12-16,10469.26,1501.65,6061.19,2985.85,72831.78
2015-12-17,10738.12,1519.08,6102.54,3073.07,73711.88
2015-12-18,10608.19,1509.01,6052.42,3087.13,72460.35
2015-12-21,10497.77,1498.94,6034.84,3101.19,73328.16
2015-12-22,10488.75,1488.48,6083.1,3147.08,73102.1
2015-12-23,10727.64,1498,6240.98,3137.32,74044.89
2015-12-28,10653.91,1524.67,6277.775,3119.4,74243.17
2015-12-29,10860.14,1534.59,6314.57,3134.82,73912.61
2015-12-30,10743.01,1527.96,6274.05,3150.25,73200.69
2016-01-04,10283.44,1524.1,6093.43,3084.43,70518.35
2016-01-05,10310.1,1531.42,6137.24,3078.73,70688.1
2016-01-06,10214.02,1523.41,6073.38,3071.62,71197.94
2016-01-07,9979.85,1493.97,5954.08,2966.43,71495.93
2016-01-08,9849.34,1493.385,5912.44,2954.335,70613.2
2016-01-11,9825.07,1492.8,5871.83,2942.24,71048.98
2016-01-12,9985.43,1502.6,5929.24,2920.83,71740.41
2016-01-13,9960.96,1497.78,5960.97,2921.7,72508.72
2016-01-14,9794.2,1454.4,5918.23,2815.45,71940.56
2016-01-15,9545.27,1455.35,5804.1,2746.475,71062
2016-01-18,9521.85,1456.3,5779.92,2677.5,71039.68
2016-01-19,9664.21,1464.16,5876.8,2765.97,71073.16
2016-01-20,9391.64,1433.58,5673.58,2638.76,69603.95
2016-01-21,9574.16,1439.99,5773.79,2621.96,68567.89
2016-01-22,9764.88,1446.46,5900.01,2662.93,70243.91
2016-01-25,9736.15,1452.93,5877,2703.9,70539.01
2016-01-26,9822.75,1455.8,5911.46,2698.43,71808.91
2016-01-27,9880.82,1447.85,5990.37,2753.07,72052.86
2016-01-28,9639.59,1452.17,5931.78,2857.24,72427.41
2016-01-29,9798.11,1461.365,6083.79,2918.64,73481.09
2016-02-01,9757.88,1470.56,6060.1,2980.04,73447.67
2016-02-02,9581.04,1457.4,5922.01,2970.36,72506.16
2016-02-03,9434.82,1448.1,5837.14,2975.55,73267.44
2016-02-04,9393.36,1454.56,5898.76,3058.42,74505.36
2016-02-05,9286.23,1437.695,5848.06,3076.6,74203.54
2016-02-08,8979.36,1420.83,5689.36,3094.78,72005.24
2016-02-09,8879.4,1417.9,5632.19,3064.71,71415.16
2016-02-10,9017.29,1422.49,5672.3,3060,71614.22
2016-02-11,8752.87,1383.34,5536.97,2981.48,70941.65
2016-02-12,8967.51,1395.305,5707.6,2992.715,70937.4
2016-02-15,9206.84,1407.27,5824.28,3003.95,71008.09
2016-02-16,9135.11,1405.61,5862.17,3064.84,70949.22
2016-02-17,9377.21,1429.96,6030.32,3057.21,72805.12
2016-02-18,9463.64,1418.22,5971.95,3092.89,73446.47
2016-02-19,9388.05,1427.27,5950.23,3131.58,73015.42
2016-02-22,9573.59,1436.32,6037.73,3170.27,74893.9
2016-02-23,9416.77,1430.23,5962.31,3191.81,75499.76
2016-02-24,9167.8,1420.76,5867.18,3137.34,74067.21
2016-02-25,9331.48,1427.09,6012.81,3124.07,75201.89
2016-02-26,9513.3,1432.51,6096.01,3181.885,74929.02
2016-02-29,9495.4,1437.93,6097.09,3239.7,75814.41
2016-03-01,9717.16,1442.54,6152.88,3287.02,75955.43
2016-03-02,9776.62,1447.89,6147.06,3225.78,76787.95
2016-03-03,9751.92,1449.75,6130.46,3250.22,76828.32
2016-03-04,9824.17,1453.615,6199.43,3315.385,77191.14
2016-03-07,9778.93,1457.48,6182.4,3380.55,77483.85
2016-03-08,9692.82,1460.48,6125.44,3386.23,77682.88
2016-03-09,9723.09,1466.47,6146.32,3379.72,78738.19
2016-03-10,9498.15,1478.61,6036.7,3355.24,79024.69
2016-03-11,9831.13,1483.175,6139.79,3353.045,79380.18
2016-03-14,9990.26,1487.74,6174.57,3350.85,80110.88
2016-03-15,9933.85,1483.36,6139.97,3321.83,79031.07
2016-03-16,9983.41,1488.76,6175.49,3299.82,79369.24
2016-03-17,9892.2,1483.21,6201.12,3384.63,81377.13
2016-03-18,9950.8,1484.265,6189.64,3381.63,82943.44
2016-03-21,9948.64,1485.32,6184.58,3378.63,83402.73
2016-03-22,9990,1488.35,6192.74,3353.2,81766.14
2016-03-23,10022.93,1485.9,6199.11,3351.68,80383.69
2016-03-24,9851.35,1474.9,6106.48,3318.73,81358.38
2016-03-29,9887.94,1463.9,6105.9,3275.11,81733.62
2016-03-30,10046.61,1462.52,6203.17,3324.59,82917.75
2016-03-31,9965.51,1450.39,6174.9,3355.53,83268.04
2016-04-01,9794.64,1451.185,6146.05,3367.035,82359.44
2016-04-04,9822.08,1451.98,6164.72,3378.54,83872.91
2016-04-05,9563.36,1439.41,6091.23,3369.74,82964.08
2016-04-06,9624.51,1443.92,6161.63,3351.33,81511.27
2016-04-07,9530.62,1443.5,6136.89,3386.14,81164.66
2016-04-08,9622.26,1447.725,6204.41,3405.025,82502.11
2016-04-11,9682.99,1451.95,6200.12,3423.91,83987.53
2016-04-12,9761.47,1448.3,6242.39,3473.82,83719.8
2016-04-13,10026.1,1467.11,6362.89,3501.04,85696.67
2016-04-14,10093.65,1474.23,6365.1,3546.96,85784.95
2016-04-15,10051.57,1483.54,6343.75,3536.2,85573.25
2016-04-18,10120.31,1492.85,6353.52,3525.44,86343.65
2016-04-19,10349.59,1502.66,6405.35,3562.94,86250.97
2016-04-20,10421.29,1498.6,6410.26,3545.8,85550.21
2016-04-21,10435.73,1496.41,6381.44,3583.82,85670.8
2016-04-22,10373.49,1490.345,6310.44,3570.645,85828.66
2016-04-25,10294.35,1484.28,6260.92,3557.47,85109.37
2016-04-26,10259.59,1463.89,6284.52,3563.25,85756.42
2016-04-27,10299.83,1438.66,6319.91,3506.95,85374.19
2016-04-28,10321.15,1434.81,6322.4,3491.91,85477.83
2016-04-29,10038.97,1430.96,6241.89,3438.61,85327.8
2016-05-02,10123.27,1427.11,6213.74,3385.31,83829.85
2016-05-03,9926.77,1414.62,6185.59,3324,81069.75
2016-05-04,9828.25,1406.31,6112.02,3307.61,79382.62
2016-05-05,9851.86,1410.84,6117.25,3310.4,78698.84
2016-05-06,9869.95,1410.49,6125.7,3313.19,78368.06
2016-05-09,9980.49,1410.14,6114.81,3315.98,79062.1
2016-05-10,10045.44,1420.9,6156.65,3312.37,78802.38
2016-05-11,9975.32,1415.6075,6162.49,3328.9,79027.81
2016-05-12,9862.12,1410.315,6104.19,3344.67,78304.21
2016-05-13,9952.9,1405.0225,6138.5,3323.205,77808.43
2016-05-17,9890.19,1399.73,6167.77,3301.74,77277.19
2016-05-18,9943.23,1410.36,6165.8,3285.06,77243.88
2016-05-19,9795.89,1398.45,6053.35,3229.87,76800.81
2016-05-20,9916.02,1406.195,6156.32,3223.115,76357.74
2016-05-23,9842.29,1413.94,6136.43,3216.36,76765.85
2016-05-24,10057.31,1428.24,6219.26,3247.6,79434.6
2016-05-25,10205.21,1440.69,6262.85,3308.77,78609.06
2016-05-26,10272.71,1430.5,6265.65,3351,78035.63
2016-05-27,10286.31,1438.98,6270.79,3328.72,78028.9
2016-05-30,10333.23,1447.46,6250.79,3306.44,78535.24
2016-05-31,10262.74,1444.34,6230.79,3313.72,77803.41
2016-06-01,10204.44,1440.45,6191.93,3315.36,77034.93
2016-06-02,10208,1444.86,6185.61,3262.97,76272.1
2016-06-03,10103.26,1445.425,6209.63,3271.1,78139.49
2016-06-06,10121.08,1445.99,6273.4,3279.23,78592.83
2016-06-07,10287.68,1448.2,6284.53,3327.1,78157.62
2016-06-08,10217.03,1439.51,6301.52,3354.46,78832.65
2016-06-09,10088.87,1430.44,6231.89,3371,77711.73
2016-06-10,9834.62,1421.44,6115.76,3347.215,76887.29
2016-06-13,9657.44,1412.44,6044.97,3323.43,76534.23
2016-06-14,9519.2,1410.09,5923.53,3329.71,75759.53
2016-06-15,9606.71,1420.3,5966.8,3324.7,76237.35
2016-06-16,9550.47,1408.68,5950.48,3307.72,74671.68
2016-06-17,9631.36,1419.535,6021.09,3306.83,75430.53
2016-06-20,9962.02,1430.39,6204,3305.94,77523.09
2016-06-21,10015.54,1428.63,6226.55,3343.43,77531.37
2016-06-22,10071.06,1433.58,6261.19,3375.87,77267.46
2016-06-23,10257.03,1432.64,6338.1,3367.64,77989.87
2016-06-24,9557.16,1407.49,6138.69,3326.7,75366
2016-06-27,9268.66,1382.34,5982.2,3285.76,75161.24
2016-06-28,9447.28,1392.25,6140.39,3283.92,76929.34
2016-06-29,9612.27,1399.53,6360.06,3271.38,76711.97
2016-06-30,9680.09,1397.95,6504.33,3311.1,76817.19
2016-07-01,9776.12,1405.905,6577.83,3341.16,77952.11
2016-07-04,9709.09,1413.86,6522.26,3371.22,78387.7
2016-07-05,9532.61,1405.03,6545.37,3375.556,78295.645
2016-07-06,9373.26,1398.1,6463.59,3379.892,78203.59
2016-07-07,9418.78,1412.44,6533.79,3384.228,78111.535
2016-07-08,9629.66,1423.675,6590.64,3388.564,78019.48
2016-07-11,9833.41,1434.91,6682.86,3392.9,79234.95
2016-07-12,9964.07,1444.56,6680.69,3437.51,81141.57
2016-07-13,9930.71,1449.26,6670.4,3483.94,81321.74
2016-07-14,10068.3,1460.97,6654.47,3471.9,82589.76
2016-07-15,10066.9,1459.63,6669.24,3503.55,82825.36
2016-07-18,10063.13,1458.29,6695.42,3535.2,76957.61
2016-07-19,9981.24,1459.22,6697.37,3526.16,76177.82
2016-07-20,10142.01,1468.32,6728.99,3546.52,74902.84
2016-07-21,10156.21,1467.68,6699.89,3544.21,71594.98
2016-07-22,10147.46,1465.8,6730.48,3549.78,71738.43
2016-07-25,10198.24,1463.92,6710.13,3555.35,74174.01
2016-07-26,10247.76,1461.51,6724.03,3539.83,73689.43
2016-07-27,10319.55,1458.58,6750.43,3509.9,75075.7
2016-07-28,10274.93,1452.07,6721.06,3519.27,75244.06
2016-07-29,10337.5,1456.795,6724.43,3517.245,75405.53
2016-08-01,10330.52,1461.52,6693.95,3515.22,76711.68
2016-08-02,10144.34,1447.26,6645.4,3469.5,75803.92
2016-08-03,10170.21,1450.23,6634.4,3431.9,74552.15
2016-08-04,10227.86,1456.41,6740.16,3472.38,76125.64
2016-08-05,10367.21,1464.88,6793.47,3491.665,76065.69
2016-08-08,10432.36,1473.35,6809.13,3510.95,77779.1
2016-08-09,10692.9,1474.22,6851.3,3521.89,78524.89
2016-08-10,10650.89,1462.7,6866.42,3530.6,77955.65
2016-08-11,10742.84,1467.44,6914.71,3524.42,79033.57
2016-08-12,10713.43,1469.945,6916.02,3563.445,78228.56
2016-08-15,10739.21,1472.45,6941.19,3602.47,78472.57
2016-08-16,10676.65,1467.58,6893.92,3587.21,77707.13
2016-08-17,10537.67,1465.03,6859.15,3556.62,78147.82
2016-08-18,10603.03,1468.41,6868.96,3572.44,77970.93
2016-08-19,10544.36,1469.82,6858.95,3553.865,78145.59
2016-08-22,10494.35,1471.23,6828.54,3535.29,77953.27
2016-08-23,10592.88,1472.58,6868.51,3533.83,77333.61
2016-08-24,10622.97,1467.88,6835.78,3480.46,76116.31
2016-08-25,10529.59,1453.84,6816.9,3492.22,76789.89
2016-08-26,10587.77,1450.125,6838.05,3493.26,77119.65
2016-08-29,10544.44,1446.41,6829.42,3494.3,76118.84
2016-08-30,10657.64,1448.84,6820.79,3513.2,76043.235
2016-08-31,10592.69,1447.01,6781.51,3504.4,75967.63
2016-09-01,10534.31,1445.08,6745.97,3511.77,75852.8
2016-09-02,10683.82,1449.33,6894.6,3529,76884.32
2016-09-05,10672.22,1453.58,6879.42,3546.23,77791.6
2016-09-06,10687.14,1452.91,6826.05,3544.19,77994.79
2016-09-07,10752.98,1461.51,6846.58,3517.87,77643.18
2016-09-08,10675.29,1458.46,6858.7,3519.22,77843.49
2016-09-09,10573.44,1447.85,6776.95,3511.826,77053.54
2016-09-12,10431.77,1437.24,6700.9,3504.432,76846.89
2016-09-13,10386.6,1430.72,6665.63,3497.038,76640.24
2016-09-14,10378.4,1432.28,6673.31,3489.644,76433.59
2016-09-15,10431.2,1434.6,6730.3,3482.25,76226.94
2016-09-16,10276.17,1441.635,6710.28,3483.535,76020.29
2016-09-19,10373.87,1448.67,6813.55,3484.82,77670.75
2016-09-20,10393.86,1439.18,6830.79,3455.18,77313.46
2016-09-21,10436.49,1439.53,6834.77,3446.08,77915.89
2016-09-22,10674.18,1461.56,6911.4,3513.57,79795.94
2016-09-23,10626.97,1459.07,6909.43,3503.265,79756.44
2016-09-26,10393.71,1456.58,6818.04,3492.96,76725.73
2016-09-27,10361.48,1453.98,6807.67,3466.56,77160.67
2016-09-28,10438.34,1450.9,6849.38,3452.6,77677.78
2016-09-29,10405.54,1442.93,6919.42,3474.38,77076.8
2016-09-30,10511.02,1442.09333333333,6899.33,3439.995,76488.38
2016-10-04,10619.61,1441.25666666667,7074.34,3405.61,77057.77
2016-10-05,10585.78,1440.42,7033.25,3362.17,77853.65
2016-10-06,10568.8,1435.24,6999.96,3354.63,77894.72
2016-10-07,10490.86,1439.095,7044.39,3356.6,77975.99
2016-10-10,10624.08,1442.95,7097.5,3358.57,77835.29
2016-10-11,10577.16,1434.04333333333,7070.88,3390.56,77643.59
2016-10-12,10523.07,1425.13666666667,7024.01,3354.84,77461.27
2016-10-13,10414.07,1416.23,6977.74,3334.94,76810.31
2016-10-14,10580.38,1420.20666666667,7013.55,3303.655,77554.21
2016-10-17,10503.57,1424.18333333333,6947.55,3272.37,77437.58
2016-10-18,10631.55,1428.16,7000.06,3317.97,78340.39
2016-10-19,10645.68,1429.85,7021.92,3319.48,79209.85
2016-10-20,10701.39,1429.76,7026.9,3340.49,79252.41
2016-10-21,10710.73,1432.01333333333,7020.47,3349.94,78843.66
2016-10-24,10761.17,1434.26666666667,6986.4,3359.39,79932.55
2016-10-25,10757.31,1436.52,7017.64,3336.76,79433.31
2016-10-26,10709.68,1428.94,6958.09,3304.2,79397.94
2016-10-27,10717.08,1423.46,6986.57,3318.39,78739.17
2016-10-28,10696.19,1414.49,6996.26,3325.4,78332.87
2016-10-31,10665.01,1405.52,6954.22,3332.41,78536.17
2016-11-01,10526.16,1397.81,6917.14,3322.45,77428.56
2016-11-02,10370.93,1388.81,6845.42,3291.52,77171.59
2016-11-03,10325.88,1387.6,6790.51,3298.43,76681.37
2016-11-04,10259.13,1400.78,6693.26,3289.675,74267.17
2016-11-07,10456.95,1413.96,6806.9,3280.92,75681.96
2016-11-08,10482.32,1401.52,6843.13,3306.72,76367.79
2016-11-09,10646.01,1418.61,6911.84,3278.93,76208.97
2016-11-10,10630.12,1424.94,6827.98,3274.06,76360.36
2016-11-11,10667.95,1427.33,6730.43,3238.45,75174.17
2016-11-14,10693.69,1429.72,6753.18,3202.84,74419.1
2016-11-15,10735.14,1431.7,6792.74,3196.62,75150.56
2016-11-16,10663.87,1432.33,6749.72,3262.82,74759.06
2016-11-17,10685.54,1432.48,6794.71,3309.79,75136.22
2016-11-18,10664.56,1436.865,6775.77,3307.99,75638.96
2016-11-21,10685.13,1441.25,6777.96,3306.19,75543.57
2016-11-22,10713.85,1450.83,6819.72,3290.76,75811.99
2016-11-23,10662.44,1448.49,6817.71,3349.96,75036.9
2016-11-24,10689.26,1450,6829.2,3324.07,74193.07
2016-11-25,10699.27,1450.905,6840.75,3317.275,74363.45
2016-11-28,10582.67,1451.81,6799.47,3310.48,74990.23
2016-11-29,10620.49,1450.84,6772,3333.73,74205.48
2016-11-30,10640.3,1445.9,6783.79,3360.91,73995.2
2016-12-01,10534.05,1438.25,6752.93,3376.52333333333,72519.85
2016-12-02,10513.35,1444.01,6730.72,3392.13666666667,73390.94
2016-12-05,10684.83,1449.77,6746.83,3407.75,73599.7
2016-12-06,10775.32,1445.41,6779.84,3452.41,75433.34
2016-12-07,10986.69,1440.64,6902.23,3495.73,76030.78
2016-12-08,11179.42,1445.54,6931.55,3558.68,75929.32
2016-12-09,11203.63,1450.365,6954.21,3607.895,75727.28
2016-12-12,11190.21,1455.19,6890.42,3657.11,76239.63
2016-12-13,11284.65,1463.19,6968.57,3625.23,76995.27
2016-12-14,11244.84,1455.11,6949.19,3583.62,76880.85
2016-12-15,11366.4,1455.92,6999.01,3554.46,77678.59
2016-12-16,11404.01,1458.51,7011.64,3543.125,77589.65
2016-12-19,11426.7,1461.1,7017.16,3531.79,77157.79
2016-12-20,11464.74,1465.52,7043.96,3505.18,77807.89
2016-12-21,11468.64,1460.2,7041.42,3520.15,77619.47
2016-12-22,11456.1,1463.47,7063.68,3517.33,77404.74
2016-12-23,11449.93,1469.5,7068.17,3529.745,76972.15
2016-12-27,11472.24,1475.53,7087.125,3542.16,76699.41
2016-12-28,11474.99,1478.96,7106.08,3519.71,77547.71
2016-12-29,11451.05,1470.78,7120.26,3530.88,77835.85
2016-12-30,11481.06,1466.31,7142.83,3534.78,78138.66
2017-01-02,11598.33,1461.84,7160.36,3538.68,77754.46
2017-01-03,11584.24,1463.67,7177.89,3602.32,76618.2
2017-01-04,11584.31,1464.31,7189.74,3617.4,76143.59
2017-01-05,11584.94,1467.83,7195.31,3627.86,76386.3
2017-01-06,11599.01,1465.715,7210.05,3674.57,77106.57
2017-01-09,11563.99,1463.6,7237.77,3721.28,77394.44
2017-01-10,11583.3,1460.04,7275.47,3725.06,77393.69
2017-01-11,11646.17,1458.71,7290.49,3721.62,77666.58
2017-01-12,11521.04,1450.06,7292.37,3720.59,80891.04
2017-01-13,11629.18,1449.185,7337.81,3694.795,81524.32
2017-01-16,11554.71,1448.31,7327.13,3669,81711.69
2017-01-17,11540,1445.45,7220.38,3672.31,82362.77
2017-01-18,11599.39,1439.8,7247.61,3694.14,82779.25
2017-01-19,11596.89,1421.47,7208.44,3690.39,82300.32
2017-01-20,11630.13,1414.07,7198.44,3698.92,83067.15
2017-01-23,11545.75,1406.67,7151.18,3707.45,83047.8
2017-01-24,11594.94,1413.72,7150.34,3719.99,84207.89
2017-01-25,11806.05,1421.19,7164.43,3678.81,83128.26
2017-01-26,11848.63,1423.69,7161.49,3701.46,83826.54
2017-01-27,11814.27,1415.465,7184.49,3690.125,83827.39
2017-01-30,11681.89,1407.24,7118.48,3678.79,86237.54
2017-01-31,11535.31,1408.29,7099.15,3642.85,86295.72
2017-02-01,11659.5,1419.36,7107.65,3653.65,86847.96
2017-02-02,11627.95,1414.4,7140.75,3623.75,87394.19
2017-02-03,11651.49,1414.115,7188.3,3657.545,88389.5
2017-02-06,11509.84,1413.83,7172.15,3691.34,87357.86
2017-02-07,11549.44,1417.76,7186.22,3718.51,87476.73
2017-02-08,11543.38,1408.42,7188.82,3725.93,88249.08
2017-02-09,11642.86,1418.08,7229.5,3682.81,88830.21
2017-02-10,11666.97,1429.325,7258.75,3660.18,87473.33
2017-02-13,11774.43,1440.57,7278.92,3637.55,88578.31
2017-02-14,11771.81,1440.26,7268.56,3652.82,88082.21
2017-02-15,11793.93,1448.51,7302.41,3645.01,87881.97
2017-02-16,11757.24,1452.67,7277.92,3650.76,88186.86
2017-02-17,11757.02,1455.635,7299.96,3627.37,88830.41
2017-02-20,11827.62,1458.6,7299.86,3603.98,88587.66
2017-02-21,11967.49,1454.32,7274.83,3560.04,88965.14
2017-02-22,11998.59,1447.8,7302.25,3646.08,88531.28
2017-02-23,11947.83,1444,7271.37,3633.91,89138.37
2017-02-24,11804.03,1439.565,7243.7,3633.685,88258.45
2017-02-27,11822.67,1435.13,7253,3633.46,87765.41
2017-02-28,11834.41,1423.03,7263.44,3630.34,87478.33
2017-03-01,12067.19,1445.01,7382.9,3620.68,89320.25
2017-03-02,12059.57,1443.15,7382.35,3583.66,89933.88
2017-03-03,12027.36,1436.41,7374.26,3570.24,89722.05
2017-03-06,11958.4,1429.67,7350.12,3556.82,91044.99
2017-03-07,11966.14,1429.97,7338.99,3502.36,90813.61
2017-03-08,11967.31,1438.81,7334.61,3530.59,89484.9
2017-03-09,11978.39,1439.21,7314.96,3520.17,89002.56
2017-03-10,11963.18,1439.66,7343.08,3510.675,89611.4
2017-03-13,11990.03,1440.11,7367.08,3501.18,89429.73
2017-03-14,11988.79,1435.09,7357.85,3468.58,89136.53
2017-03-15,12009.87,1438.12,7368.64,3478.81,89445.55
2017-03-16,12083.18,1426.86,7415.95,3521.33,90268.32
2017-03-17,12095.24,1425.225,7424.96,3499.41,90491.39
2017-03-20,12052.9,1423.59,7429.81,3477.49,90902.11
2017-03-21,11962.13,1411.84,7378.34,3494.87,90606.46
2017-03-22,11904.12,1416.01,7324.72,3474.73,89809.09
2017-03-23,12039.68,1415.99,7340.71,3461.43,89764.11
2017-03-24,12064.27,1405.54,7336.82,3457.91,90382.71
2017-03-27,11996.07,1395.09,7293.5,3454.39,89695.05
2017-03-28,12149.42,1401,7343.42,3446.97,90181.73
2017-03-29,12203,1400.48,7373.72,3447.44,89269.72
2017-03-30,12256.43,1397.38,7369.52,3480.43,89282.25
2017-03-31,12312.87,1396.015,7322.92,3509.88,88947.4
2017-04-03,12257.2,1394.65,7282.69,3539.33,88669.47
2017-04-04,12282.34,1394.11,7321.82,3559.69,88612.55
2017-04-05,12217.54,1409.9,7331.68,3573.25,89037.45
2017-04-06,12230.89,1400.3,7303.2,3566.35,88679.04
2017-04-07,12225.06,1398.755,7349.37,3551.43,88497.33
2017-04-10,12200.52,1397.21,7348.94,3536.51,91240.45
2017-04-11,12139.35,1395.665,7365.5,3535.22,90904.49
2017-04-12,12154.7,1394.12,7348.99,3540.6,90952.16
2017-04-13,12109,1378.66,7327.59,3509.34,89870.68
2017-04-18,12000.44,1380.24,7147.5,3495.82,91373.78
2017-04-19,12016.45,1389.29,7114.36,3505.7,90804.13
2017-04-20,12027.32,1393.14,7118.54,3469.82,92039.38
2017-04-21,12048.57,1397.835,7114.55,3450.35,92423.93
2017-04-24,12454.98,1402.53,7264.68,3430.88,93802.81
2017-04-25,12467.04,1402.91,7275.64,3433.74,94634.91
2017-04-26,12472.8,1410.75,7288.72,3438.83,94522.34
2017-04-27,12443.79,1405.45,7237.17,3416.71,94282.48
2017-04-28,12438.01,1404.8,7203.94,3426.67,94655.31
2017-05-02,12507.9,1404.15,7250.05,3436.63,94355.91
2017-05-03,12527.84,1403.5,7234.53,3419.06,93862.74
2017-05-04,12647.78,1409.95,7248.1,3419.73,93038.49
2017-05-05,12716.89,1416.735,7297.43,3405.7,93928.39
2017-05-08,12694.55,1423.52,7300.86,3391.67,93832.7
